id,produzent,modell,typ,inch,controller,lift,date,notiz,cap,seek,cyl,hds,sec,cyl_l,hds_l,sec_l,pre,lnd,mtbf
2055,"WESTERN DIGITAL",,"WD 382R",3.5,RLL,,,,0,85,782,2,26,0,0,0,0,0,0
2056,"WESTERN DIGITAL",,"WD 383R",3.5,RLL,,,,0,85,615,4,26,0,0,0,0,0,0
2057,"WESTERN DIGITAL",,"WD 384R",3.5,RLL,,,,0,85,782,4,26,0,0,0,0,0,0
2058,"WESTERN DIGITAL",,"WD 544R",3.5,RLL,,,,0,40,782,4,26,0,0,0,0,0,0
2059,"WESTERN DIGITAL",,"WD 562-5",3.5,MFM,,,,20,80,615,4,17,0,0,0,0,0,0
2060,"WESTERN DIGITAL",,"WD 582R",3.5,RLL,,,,0,85,782,2,26,0,0,0,0,0,0
2061,"WESTERN DIGITAL",,"WD 583R",3.5,RLL,,,,0,85,615,4,26,0,0,0,0,0,0
2062,"WESTERN DIGITAL",,"WD 584R",3.5,RLL,,,,0,85,782,4,26,0,0,0,0,0,0
2063,"WESTERN DIGITAL",,"WD 93024 A",3H,AT-BUS,N,,,20,29,782,2,27,0,0,0,,781,30
2064,"WESTERN DIGITAL",,"WD 93024-X",3.5,IDE,,,,21,39,0,0,0,0,0,0,0,0,50
2065,"WESTERN DIGITAL",,"WD 93028 A",3H,AT-BUS,N,,,20,70,782,2,27,0,0,0,,781,30
2066,"WESTERN DIGITAL",,"WD 93028 X",3H,XT,N,,,20,70,782,2,27,0,0,0,65635,781,20
2067,"WESTERN DIGITAL",,"WD 93034-X",3.5,IDE,,,,32,39,0,0,0,0,0,0,0,0,50
2068,"WESTERN DIGITAL",,"WD 93038 X",3H,XT,N,,,32,70,782,3,27,0,0,0,,781,20
2069,"WESTERN DIGITAL",,"WD 93044 A",3H,AT-BUS,N,,,40,29,782,4,27,0,0,0,,781,30
2070,"WESTERN DIGITAL",,"WD 93044-X",3.5,IDE,,,,43,28,782,4,27,0,0,0,0,0,40
2071,"WESTERN DIGITAL",,"WD 93048 A",3H,AT-BUS,N,,,40,70,782,4,27,0,0,0,,781,30
2072,"WESTERN DIGITAL",,"WD 93048 X",3H,XT,N,,,40,70,782,4,27,0,0,0,,781,20
2073,"WESTERN DIGITAL",,"WD 95024 A",3H,AT-BUS,N,,,20,29,782,2,27,0,0,0,,781,30
2074,"WESTERN DIGITAL",,"WD 95024-X",5.2,IDE,,,,21,39,0,0,0,0,0,0,0,0,50
2075,"WESTERN DIGITAL",,"WD 95028 A",3H,AT-BUS,N,,,40,70,782,4,27,0,0,0,,781,30
2076,"WESTERN DIGITAL",,"WD 95028 X",3H,XT,N,,,20,70,782,2,27,0,0,0,,781,20
2077,"WESTERN DIGITAL",,"WD 95028-A",5.2,IDE,,,,20,70,782,2,27,0,0,0,0,0,0
2078,"WESTERN DIGITAL",,"WD 95028-AD",5.2,IDE,,,,20,69,0,0,0,0,0,0,0,0,0
2079,"WESTERN DIGITAL",,"WD 95028-X",5.2,IDE,,,,20,70,782,2,27,0,0,0,0,0,0
2080,"WESTERN DIGITAL",,"WD 95034-X",5.2,IDE,,,,30,39,0,0,0,0,0,0,0,0,50
2081,"WESTERN DIGITAL",,"WD 95038 X",3H,XT,N,,,32,70,782,3,27,0,0,0,,781,20
2082,"WESTERN DIGITAL",,"WD 95038-X",5.2,IDE,,,,30,70,782,3,27,0,0,0,0,0,0
2083,"WESTERN DIGITAL",,"WD 95044 A",3H,AT-BUS,N,,,40,29,782,4,27,0,0,0,,781,30
2084,"WESTERN DIGITAL",,"WD 95044-A",5.2,IDE,,,,40,28,0,0,27,0,0,0,0,0,0
2085,"WESTERN DIGITAL",,"WD 95044-X",5.2,IDE,,,,40,39,0,0,0,0,0,0,0,0,50
2086,"WESTERN DIGITAL",,"WD 95048 A",3H,AT-BUS,N,,,40,70,782,4,27,0,0,0,,781,30
2087,"WESTERN DIGITAL",,"WD 95048 X",3H,XT,N,,,40,70,782,4,27,0,0,0,,781,20
2088,"WESTERN DIGITAL",,"WD 95048-A",5.2,IDE,,,,40,70,782,4,27,0,0,0,0,0,0
2089,"WESTERN DIGITAL",,"WD 95048-AD",5.2,IDE,,,,40,69,782,4,27,0,0,0,0,0,0
2090,"WESTERN DIGITAL",,"WD 95048-X",5.2,IDE,,,,40,70,782,4,27,0,0,0,0,0,0
2091,"WESTERN DIGITAL",,"WD PS25/20i",3H,,N,,,20,85,615,4,0,0,0,0,0,614,15
2099,"WESTERN DIGITAL",,WD-SC8320,5,"SCSI 2",+,,,320,13,951,14,48,0,0,0,0,0,150
2092,"WESTERN DIGITAL",,WDAC140,3.5,IDE,Y,,,42,18,1082,2,39,0,0,0,0,0,50
2093,"WESTERN DIGITAL",,WDAC280,3.5,IDE,Y,,,85,18,1082,4,39,0,0,0,0,0,50
2094,"WESTERN DIGITAL",,WDAP2100,3.5,IDE,Y,,,100,16,0,0,0,0,0,0,0,0,50
2095,"WESTERN DIGITAL",,WDAP4200,3.5,IDE,Y,,,212,13,987,12,35,0,0,0,0,0,50
2096,"WESTERN DIGITAL",,WDSC8400,3.5,SCSI2,Y,,,400,12,0,0,0,0,0,0,0,0,150
2097,"WESTERN DIGITAL",,WDSP2100,3.5,SCSI2,Y,,,104,15,0,0,0,0,0,0,0,0,50
2098,"WESTERN DIGITAL",,WDSP4200,3.5,SCSI2,Y,,,208,15,0,0,0,0,0,0,0,0,50
2100,"WESTERN DYNEX",,"WD 505",,MFM,,,,0,0,310,2,17,0,0,0,0,0,0
2101,XEBEC,,"OWL 1",5.2,MFM,,,,0,55,0,4,17,0,0,0,0,0,0
2102,XEBEC,,"OWL 2",5.2,MFM,,,,0,40,0,4,17,0,0,0,0,0,0
2103,XEBEC,,"OWL 3",5.2,MFM,,,,0,38,0,4,17,0,0,0,0,0,0
